id,isResult,h,a,goals,xG,datetime,forecast
26898,True,88,75,"{'h': '2', 'a': '0'}","{'h': '2.07165', 'a': '0.104741'}",2025-04-02 19:45:00,"{'w': '0.8769', 'd': '0.1115', 'l': '0.0116'}"
26899,True,86,244,"{'h': '2', 'a': '1'}","{'h': '2.26584', 'a': '1.53201'}",2025-04-02 19:45:00,"{'w': '0.5477', 'd': '0.2381', 'l': '0.2142'}"
26900,True,74,78,"{'h': '1', 'a': '1'}","{'h': '0.687304', 'a': '0.93776'}",2025-04-02 19:45:00,"{'w': '0.2392', 'd': '0.3508', 'l': '0.41'}"
26901,True,87,72,"{'h': '1', 'a': '0'}","{'h': '1.29718', 'a': '0.823136'}",2025-04-02 20:00:00,"{'w': '0.4792', 'd': '0.3008', 'l': '0.22'}"
26897,True,80,82,"{'h': '1', 'a': '0'}","{'h': '1.30443', 'a': '1.40274'}",2025-04-03 19:00:00,"{'w': '0.3193', 'd': '0.3011', 'l': '0.3796'}"
26905,True,72,83,"{'h': '1', 'a': '1'}","{'h': '1.22875', 'a': '1.4031'}",2025-04-05 11:30:00,"{'w': '0.3191', 'd': '0.3028', 'l': '0.3781'}"
26904,True,78,220,"{'h': '2', 'a': '1'}","{'h': '0.443965', 'a': '1.27226'}",2025-04-05 14:00:00,"{'w': '0.1042', 'd': '0.2649', 'l': '0.6309'}"
26907,True,285,229,"{'h': '1', 'a': '2'}","{'h': '0.872356', 'a': '2.8096'}",2025-04-05 14:00:00,"{'w': '0.035', 'd': '0.1224', 'l': '0.8426'}"
26911,True,81,73,"{'h': '2', 'a': '2'}","{'h': '0.907832', 'a': '1.94869'}",2025-04-05 14:00:00,"{'w': '0.1035', 'd': '0.2145', 'l': '0.682'}"
26902,True,71,249,"{'h': '2', 'a': '1'}","{'h': '2.63349', 'a': '0.96769'}",2025-04-05 16:30:00,"{'w': '0.7726', 'd': '0.1407', 'l': '0.0867'}"
26903,True,244,80,"{'h': '0', 'a': '0'}","{'h': '1.36123', 'a': '1.47829'}",2025-04-06 13:00:00,"{'w': '0.3449', 'd': '0.2702', 'l': '0.3849'}"
26906,True,228,87,"{'h': '3', 'a': '2'}","{'h': '1.72764', 'a': '1.40638'}",2025-04-06 13:00:00,"{'w': '0.4558', 'd': '0.2602', 'l': '0.284'}"
26910,True,82,74,"{'h': '3', 'a': '1'}","{'h': '2.648', 'a': '0.780439'}",2025-04-06 13:00:00,"{'w': '0.8259', 'd': '0.1232', 'l': '0.0509'}"
26909,True,89,88,"{'h': '0', 'a': '0'}","{'h': '1.23317', 'a': '0.687894'}",2025-04-06 15:30:00,"{'w': '0.5013', 'd': '0.3126', 'l': '0.1861'}"
26908,True,75,86,"{'h': '0', 'a': '3'}","{'h': '0.354575', 'a': '3.44111'}",2025-04-07 19:00:00,"{'w': '0.0023', 'd': '0.0173', 'l': '0.9804'}"
26917,True,88,78,"{'h': '5', 'a': '2'}","{'h': '4.59724', 'a': '1.33808'}",2025-04-12 11:30:00,"{'w': '0.953', 'd': '0.0375', 'l': '0.0095'}"
26914,True,220,75,"{'h': '2', 'a': '2'}","{'h': '3.6978', 'a': '1.98444'}",2025-04-12 14:00:00,"{'w': '0.757', 'd': '0.1406', 'l': '0.1024'}"
26920,True,249,72,"{'h': '0', 'a': '1'}","{'h': '0.423949', 'a': '1.26036'}",2025-04-12 14:00:00,"{'w': '0.1152', 'd': '0.2812', 'l': '0.6036'}"
26921,True,74,71,"{'h': '0', 'a': '3'}","{'h': '0.412256', 'a': '2.99927'}",2025-04-12 14:00:00,"{'w': '0.0067', 'd': '0.0401', 'l': '0.9532'}"
26913,True,83,244,"{'h': '1', 'a': '1'}","{'h': '0.767369', 'a': '0.588583'}",2025-04-12 16:30:00,"{'w': '0.3528', 'd': '0.3931', 'l': '0.2541'}"
26915,True,80,285,"{'h': '2', 'a': '2'}","{'h': '2.90758', 'a': '1.60301'}",2025-04-13 13:00:00,"{'w': '0.683', 'd': '0.1687', 'l': '0.1483'}"
26916,True,87,81,"{'h': '2', 'a': '1'}","{'h': '1.42902', 'a': '1.46598'}",2025-04-13 13:00:00,"{'w': '0.3477', 'd': '0.2738', 'l': '0.3785'}"
26919,True,229,82,"{'h': '4', 'a': '2'}","{'h': '2.22977', 'a': '1.62887'}",2025-04-13 13:00:00,"{'w': '0.5173', 'd': '0.2576', 'l': '0.2251'}"
26918,True,86,89,"{'h': '4', 'a': '1'}","{'h': '2.6383', 'a': '0.786568'}",2025-04-13 15:30:00,"{'w': '0.8412', 'd': '0.1171', 'l': '0.0417'}"
26912,True,73,228,"{'h': '1', 'a': '0'}","{'h': '1.8577', 'a': '1.07203'}",2025-04-14 19:00:00,"{'w': '0.5849', 'd': '0.252', 'l': '0.1631'}"
26890,True,86,78,"{'h': '5', 'a': '0'}","{'h': '2.32947', 'a': '2.37548'}",2025-04-16 18:30:00,"{'w': '0.3579', 'd': '0.2435', 'l': '0.3986'}"
26923,True,244,220,"{'h': '4', 'a': '2'}","{'h': '2.95516', 'a': '1.24107'}",2025-04-19 14:00:00,"{'w': '0.7701', 'd': '0.1388', 'l': '0.0911'}"
26924,True,78,73,"{'h': '0', 'a': '0'}","{'h': '0.337818', 'a': '0.664093'}",2025-04-19 14:00:00,"{'w': '0.1637', 'd': '0.455', 'l': '0.3813'}"
26925,True,72,88,"{'h': '0', 'a': '2'}","{'h': '0.81683', 'a': '1.87989'}",2025-04-19 14:00:00,"{'w': '0.1104', 'd': '0.2189', 'l': '0.6707'}"
26931,True,81,74,"{'h': '1', 'a': '1'}","{'h': '0.98423', 'a': '0.922877'}",2025-04-19 14:00:00,"{'w': '0.3491', 'd': '0.3248', 'l': '0.3261'}"
26922,True,71,86,"{'h': '4', 'a': '1'}","{'h': '3.05371', 'a': '1.27176'}",2025-04-19 16:30:00,"{'w': '0.7759', 'd': '0.1423', 'l': '0.0818'}"
26926,True,228,80,"{'h': '1', 'a': '2'}","{'h': '0.306122', 'a': '0.75172'}",2025-04-20 13:00:00,"{'w': '0.1302', 'd': '0.4303', 'l': '0.4395'}"
26927,True,285,83,"{'h': '0', 'a': '4'}","{'h': '0.192879', 'a': '2.81362'}",2025-04-20 13:00:00,"{'w': '0.0072', 'd': '0.0553', 'l': '0.9375'}"
26929,True,89,229,"{'h': '0', 'a': '1'}","{'h': '1.13966', 'a': '0.187814'}",2025-04-20 13:00:00,"{'w': '0.6609', 'd': '0.2871', 'l': '0.052'}"
26928,True,75,87,"{'h': '0', 'a': '1'}","{'h': '0.232205', 'a': '4.52706'}",2025-04-20 15:30:00,"{'w': '0.0008', 'd': '0.0076', 'l': '0.9916'}"
26930,True,82,249,"{'h': '1', 'a': '2'}","{'h': '2.4024', 'a': '0.557682'}",2025-04-21 19:00:00,"{'w': '0.8257', 'd': '0.1354', 'l': '0.0389'}"
26937,True,88,71,"{'h': '2', 'a': '1'}","{'h': '1.36232', 'a': '1.85906'}",2025-04-22 19:00:00,"{'w': '0.2418', 'd': '0.2563', 'l': '0.5019'}"
26933,True,83,78,"{'h': '2', 'a': '2'}","{'h': '1.92149', 'a': '2.50515'}",2025-04-23 19:00:00,"{'w': '0.246', 'd': '0.2422', 'l': '0.5118'}"
26935,True,80,72,"{'h': '1', 'a': '0'}","{'h': '0.768313', 'a': '0.916838'}",2025-04-26 11:30:00,"{'w': '0.2698', 'd': '0.3471', 'l': '0.3831'}"
26934,True,220,81,"{'h': '3', 'a': '2'}","{'h': '1.29433', 'a': '1.24134'}",2025-04-26 14:00:00,"{'w': '0.3616', 'd': '0.3042', 'l': '0.3342'}"
26938,True,86,285,"{'h': '3', 'a': '0'}","{'h': '4.11539', 'a': '0.127203'}",2025-04-26 14:00:00,"{'w': '0.9957', 'd': '0.0042', 'l': '0.0001'}"
26940,True,74,228,"{'h': '1', 'a': '2'}","{'h': '0.935581', 'a': '1.9956'}",2025-04-26 14:00:00,"{'w': '0.1505', 'd': '0.2297', 'l': '0.6198'}"
26941,True,229,75,"{'h': '3', 'a': '0'}","{'h': '2.57666', 'a': '1.04978'}",2025-04-26 14:00:00,"{'w': '0.7706', 'd': '0.1808', 'l': '0.0486'}"
26932,True,73,89,"{'h': '1', 'a': '1'}","{'h': '0.60995', 'a': '1.91039'}",2025-04-27 13:00:00,"{'w': '0.0921', 'd': '0.1962', 'l': '0.7117'}"
26936,True,87,82,"{'h': '5', 'a': '1'}","{'h': '2.51104', 'a': '0.512812'}",2025-04-27 15:30:00,"{'w': '0.8573', 'd': '0.1117', 'l': '0.031'}"
26939,True,249,244,"{'h': '0', 'a': '2'}","{'h': '0.670607', 'a': '1.52054'}",2025-05-01 18:30:00,"{'w': '0.1438', 'd': '0.2489', 'l': '0.6073'}"
26942,False,88,229,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-02 19:00:00,
26946,False,71,228,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-03 11:30:00,
26950,False,72,285,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-03 14:00:00,
26951,False,75,74,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-03 14:00:00,
26945,False,83,73,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-03 16:30:00,
26943,False,81,82,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-04 13:00:00,
26944,False,220,86,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-04 13:00:00,
26947,False,244,89,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-04 13:00:00,
26948,False,80,87,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-04 15:30:00,
26949,False,78,249,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-05 19:00:00,
26952,False,87,83,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-10 14:00:00,
26953,False,228,72,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-10 14:00:00,
26954,False,285,244,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-10 14:00:00,
26955,False,73,71,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-10 14:00:00,
26956,False,89,81,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-10 14:00:00,
26957,False,86,80,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-10 14:00:00,
26958,False,249,75,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-10 14:00:00,
26959,False,74,88,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-10 14:00:00,
26960,False,82,78,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-10 14:00:00,
26961,False,229,220,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-10 14:00:00,
26962,False,83,86,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-18 14:00:00,
26963,False,71,82,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-18 14:00:00,
26964,False,244,228,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-18 14:00:00,
26965,False,220,87,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-18 14:00:00,
26966,False,80,89,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-18 14:00:00,
26967,False,78,229,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-18 14:00:00,
26968,False,72,74,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-18 14:00:00,
26969,False,75,285,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-18 14:00:00,
26970,False,88,73,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-18 14:00:00,
26971,False,81,249,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-18 14:00:00,
26972,False,249,80,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-25 15:00:00,
26973,False,86,72,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-25 15:00:00,
26974,False,89,71,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-25 15:00:00,
26975,False,87,78,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-25 15:00:00,
26976,False,82,220,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-25 15:00:00,
26977,False,74,83,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-25 15:00:00,
26978,False,229,244,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-25 15:00:00,
26979,False,73,75,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-25 15:00:00,
26980,False,285,81,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-25 15:00:00,
26981,False,228,88,"{'h': None, 'a': None}","{'h': None, 'a': None}",2025-05-25 15:00:00,
